sale_id,sale_date,store_id,product_id,quantity
SALE014757,2023-09-29,ST061,P273,2
SALE014758,2024-03-02,ST008,P375,3
SALE014759,2024-11-17,ST090,P451,2
SALE014760,2024-07-18,ST021,P492,1
SALE014761,2024-08-22,ST031,P754,1
SALE014762,2023-12-08,ST052,P814,2
SALE014763,2024-10-23,ST028,P479,1
SALE014764,2024-08-02,ST025,P396,1
SALE014765,2024-03-08,ST033,P307,3
SALE014766,2024-09-28,ST076,P419,2
SALE014767,2024-05-08,ST087,P095,1
SALE014768,2024-05-20,ST095,P869,1
SALE014769,2023-12-05,ST032,P398,2
SALE014770,2025-08-08,ST065,P356,2
SALE014771,2023-12-21,ST089,P401,2
SALE014772,2024-10-10,ST063,P483,1
SALE014773,2024-04-26,ST081,P657,1
SALE014774,2024-10-05,ST052,P705,3
SALE014775,2024-04-22,ST016,P754,1
SALE014776,2025-04-28,ST055,P213,2
SALE014777,2024-06-13,ST005,P869,3
SALE014778,2023-12-25,ST068,P169,6
SALE014779,2025-04-05,ST088,P528,2
SALE014780,2023-09-11,ST068,P601,1
SALE014781,2025-01-19,ST066,P869,1
SALE014782,2024-01-12,ST002,P177,3
SALE014783,2025-07-09,ST099,P297,1
SALE014784,2023-09-11,ST056,P816,1
SALE014785,2023-11-06,ST043,P537,6
SALE014786,2024-05-24,ST087,P002,1
SALE014787,2025-01-15,ST038,P747,1
SALE014788,2025-07-16,ST080,P122,1
SALE014789,2025-08-03,ST066,P039,1
SALE014790,2024-02-14,ST025,P121,2
SALE014791,2025-07-09,ST071,P718,1
SALE014792,2024-12-06,ST065,P191,8
SALE014793,2024-11-04,ST033,P191,2
SALE014794,2024-05-26,ST055,P396,1
SALE014795,2023-11-26,ST067,P266,2
SALE014796,2024-04-28,ST080,P398,1
SALE014797,2024-08-17,ST035,P847,1
SALE014798,2023-11-05,ST035,P754,2
SALE014799,2024-04-18,ST071,P466,1
SALE014800,2024-08-29,ST074,P771,1
SALE014801,2025-08-18,ST096,P488,1
SALE014802,2024-06-14,ST004,P165,3
SALE014803,2024-12-16,ST024,P875,2
SALE014804,2024-09-09,ST005,P360,2
SALE014805,2023-12-14,ST056,P001,2
SALE014806,2025-01-09,ST092,P690,1
SALE014807,2024-07-24,ST020,P347,3
SALE014808,2024-09-29,ST100,P038,3
SALE014809,2025-03-19,ST021,P169,3
SALE014810,2024-10-06,ST005,P766,3
SALE014811,2023-10-18,ST077,P537,2
SALE014812,2024-11-22,ST049,P165,2
SALE014813,2025-08-07,ST003,P865,1
SALE014814,2024-06-15,ST022,P794,2
SALE014815,2024-12-25,ST052,P297,2
SALE014816,2025-06-20,ST032,P009,3
SALE014817,2024-04-23,ST077,P526,1
SALE014818,2025-04-03,ST016,P667,2
SALE014819,2024-08-18,ST008,P669,1
SALE014820,2024-10-07,ST088,P360,1
SALE014821,2023-09-29,ST004,P115,1
SALE014822,2025-03-03,ST081,P494,1
SALE014823,2024-03-02,ST028,P076,1
SALE014824,2023-11-07,ST042,P001,2
SALE014825,2024-05-17,ST038,P122,1
SALE014826,2024-03-02,ST086,P847,1
SALE014827,2025-08-12,ST018,P563,1
SALE014828,2025-03-31,ST098,P898,1
SALE014829,2024-06-02,ST050,P828,3
SALE014830,2025-07-07,ST017,P669,3
SALE014831,2025-02-20,ST008,P251,1
SALE014832,2024-07-11,ST016,P640,1
SALE014833,2025-04-13,ST073,P186,1
SALE014834,2024-05-24,ST008,P794,2
SALE014835,2023-09-09,ST039,P428,3
SALE014836,2024-06-14,ST058,P175,3
SALE014837,2023-10-04,ST046,P355,1
SALE014838,2024-10-14,ST063,P492,1
SALE014839,2023-09-09,ST027,P488,1
SALE014840,2024-03-02,ST068,P846,2
SALE014841,2024-01-02,ST035,P695,2
SALE014842,2025-01-22,ST082,P551,1
SALE014843,2025-04-10,ST031,P428,1
SALE014844,2024-09-20,ST048,P715,1
SALE014845,2023-09-08,ST069,P140,1
SALE014846,2024-06-30,ST087,P161,1
SALE014847,2024-03-21,ST066,P718,1
SALE014848,2024-02-01,ST056,P821,1
SALE014849,2024-11-07,ST017,P488,2
SALE014850,2025-07-23,ST013,P398,1
SALE014851,2024-07-26,ST024,P718,1
SALE014852,2025-07-18,ST047,P528,3
SALE014853,2024-05-04,ST054,P626,5
SALE014854,2025-02-02,ST085,P598,2
SALE014855,2025-08-12,ST044,P488,1
SALE014856,2024-08-07,ST032,P038,5
SALE014857,2024-05-08,ST016,P480,1
SALE014858,2023-12-08,ST094,P599,2
SALE014859,2024-11-06,ST080,P268,4
SALE014860,2024-05-19,ST034,P606,4
SALE014861,2025-02-05,ST050,P101,1
SALE014862,2025-07-17,ST044,P003,1
SALE014863,2025-07-11,ST091,P614,3
SALE014864,2025-01-12,ST071,P244,1
SALE014865,2024-03-30,ST095,P115,1
SALE014866,2025-06-29,ST092,P705,1
SALE014867,2024-12-23,ST066,P479,6
SALE014868,2025-04-20,ST033,P245,3
SALE014869,2024-05-19,ST038,P015,1
SALE014870,2024-01-11,ST043,P009,1
SALE014871,2024-09-29,ST053,P491,1
SALE014872,2024-06-07,ST047,P292,2
SALE014873,2024-03-11,ST077,P563,1
SALE014874,2024-02-19,ST100,P840,2
SALE014875,2025-08-23,ST043,P401,1
SALE014876,2025-04-16,ST008,P401,2
SALE014877,2024-02-25,ST085,P135,2
SALE014878,2024-07-28,ST100,P268,6
SALE014879,2023-11-23,ST099,P700,6
SALE014880,2024-05-30,ST064,P835,2
SALE014881,2024-05-02,ST048,P480,1
SALE014882,2025-05-17,ST024,P311,1
SALE014883,2025-06-29,ST091,P115,3
SALE014884,2023-11-01,ST028,P408,2
SALE014885,2024-02-16,ST019,P705,5
SALE014886,2025-05-17,ST032,P375,2
SALE014887,2025-05-25,ST079,P014,1
SALE014888,2023-10-28,ST064,P052,1
SALE014889,2025-03-20,ST037,P737,2
SALE014890,2024-08-31,ST077,P891,1
SALE014891,2023-12-06,ST071,P695,6
SALE014892,2024-10-14,ST089,P603,1
SALE014893,2025-07-20,ST060,P766,3
SALE014894,2024-07-14,ST014,P354,1
SALE014895,2024-07-04,ST026,P547,2
SALE014896,2024-05-22,ST054,P537,2
SALE014897,2025-01-04,ST016,P135,2
SALE014898,2024-03-23,ST076,P175,1
SALE014899,2023-09-12,ST022,P637,2
SALE014900,2024-01-10,ST058,P211,3
SALE014901,2024-09-15,ST003,P317,1
SALE014902,2024-05-06,ST016,P640,1
SALE014903,2023-12-21,ST063,P131,2
SALE014904,2025-04-02,ST062,P330,1
SALE014905,2025-01-25,ST026,P669,1
SALE014906,2023-12-07,ST037,P688,2
SALE014907,2024-07-22,ST015,P562,2
SALE014908,2023-11-14,ST036,P101,2
SALE014909,2024-12-14,ST082,P688,2
SALE014910,2025-04-12,ST008,P279,2
SALE014911,2023-11-11,ST044,P466,2
SALE014912,2024-11-03,ST038,P297,6
SALE014913,2023-10-04,ST044,P754,1
SALE014914,2025-04-27,ST047,P816,1
SALE014915,2023-09-19,ST024,P865,1
SALE014916,2024-06-03,ST055,P896,3
SALE014917,2025-04-26,ST028,P169,3
SALE014918,2025-07-27,ST062,P563,1
SALE014919,2024-06-06,ST098,P346,8
SALE014920,2025-05-23,ST007,P466,1
SALE014921,2025-07-28,ST079,P299,1
SALE014922,2025-04-04,ST039,P895,3
SALE014923,2024-07-23,ST075,P076,1
SALE014924,2025-01-03,ST065,P347,3
SALE014925,2024-06-03,ST007,P247,1
SALE014926,2024-01-04,ST011,P370,1
SALE014927,2024-07-23,ST048,P794,3
SALE014928,2023-09-22,ST061,P466,1
SALE014929,2024-03-12,ST099,P140,3
SALE014930,2024-02-10,ST092,P483,3
SALE014931,2024-06-10,ST030,P177,3
SALE014932,2024-02-23,ST050,P754,1
SALE014933,2024-10-21,ST100,P842,3
SALE014934,2025-04-10,ST032,P718,1
SALE014935,2025-02-20,ST086,P551,1
SALE014936,2025-06-13,ST005,P419,3
SALE014937,2024-04-20,ST065,P454,1
SALE014938,2024-08-18,ST083,P551,1
SALE014939,2023-09-21,ST012,P010,1
SALE014940,2025-06-20,ST048,P642,3
SALE014941,2023-11-14,ST026,P491,2
SALE014942,2024-10-09,ST012,P105,1
SALE014943,2025-06-13,ST027,P149,6
SALE014944,2025-07-13,ST052,P244,1
SALE014945,2024-01-23,ST005,P494,1
SALE014946,2025-08-19,ST025,P560,3
SALE014947,2024-03-20,ST031,P574,1
SALE014948,2024-05-01,ST074,P354,2
SALE014949,2025-06-28,ST076,P022,1
SALE014950,2024-02-08,ST086,P543,1
SALE014951,2024-07-14,ST070,P466,1
SALE014952,2023-11-17,ST058,P413,6
SALE014953,2025-05-07,ST009,P466,1
SALE014954,2023-10-03,ST079,P170,2
SALE014955,2024-04-06,ST037,P859,1
SALE014956,2024-04-16,ST058,P413,2
SALE014957,2025-05-02,ST099,P358,1
SALE014958,2024-03-31,ST052,P194,1
SALE014959,2025-06-27,ST035,P747,1
SALE014960,2024-01-30,ST018,P603,1
SALE014961,2024-08-25,ST070,P184,1
SALE014962,2024-02-11,ST066,P563,1
SALE014963,2025-07-26,ST024,P247,1
SALE014964,2025-03-12,ST096,P615,1
SALE014965,2024-02-12,ST056,P245,2
SALE014966,2025-05-12,ST020,P601,1
SALE014967,2024-01-25,ST053,P253,1
SALE014968,2024-01-27,ST033,P360,3
SALE014969,2025-03-08,ST025,P617,1
SALE014970,2025-02-21,ST098,P143,1
SALE014971,2025-06-20,ST064,P492,1
SALE014972,2024-06-05,ST056,P344,1
SALE014973,2025-05-01,ST057,P489,3
SALE014974,2025-01-27,ST042,P413,3
SALE014975,2024-03-20,ST089,P454,1
SALE014976,2023-11-13,ST057,P690,2
SALE014977,2023-10-16,ST039,P226,1
SALE014978,2024-08-05,ST073,P143,1
SALE014979,2025-06-28,ST050,P428,3
SALE014980,2023-12-12,ST012,P253,4
SALE014981,2024-07-06,ST050,P674,1
SALE014982,2024-11-24,ST028,P891,2
SALE014983,2024-01-13,ST073,P504,1
SALE014984,2025-06-02,ST043,P194,3
SALE014985,2025-08-29,ST042,P268,2
SALE014986,2023-10-09,ST052,P253,1
SALE014987,2024-03-20,ST026,P504,1
SALE014988,2024-11-05,ST002,P846,8
SALE014989,2024-02-26,ST075,P614,3
SALE014990,2025-08-31,ST073,P669,1
SALE014991,2024-01-03,ST035,P615,1
SALE014992,2025-02-03,ST076,P327,1
SALE014993,2024-11-23,ST054,P541,2
SALE014994,2024-12-15,ST067,P052,2
SALE014995,2024-08-01,ST016,P537,3
SALE014996,2025-02-02,ST024,P703,3
SALE014997,2023-12-21,ST019,P191,4
SALE014998,2024-12-30,ST035,P322,2
SALE014999,2024-08-30,ST063,P124,1
SALE015000,2025-05-23,ST029,P369,1
SALE015001,2024-09-13,ST030,P377,1
SALE015002,2024-03-13,ST072,P626,1
SALE015003,2025-06-19,ST050,P547,1
SALE015004,2023-09-14,ST027,P412,2
SALE015005,2024-04-29,ST039,P574,1
SALE015006,2025-02-27,ST067,P865,1
SALE015007,2023-10-28,ST064,P398,1
SALE015008,2024-04-21,ST007,P816,1
SALE015009,2024-08-11,ST043,P268,2
SALE015010,2024-08-11,ST088,P657,1
SALE015011,2025-01-05,ST042,P547,2
SALE015012,2024-12-01,ST085,P334,6
SALE015013,2023-12-30,ST048,P690,2
SALE015014,2025-07-06,ST059,P398,1
SALE015015,2023-09-18,ST072,P547,1
SALE015016,2025-03-19,ST046,P273,3
SALE015017,2024-04-07,ST017,P805,1
SALE015018,2024-07-05,ST082,P609,4
SALE015019,2024-07-31,ST034,P521,3
SALE015020,2024-05-05,ST034,P170,2
SALE015021,2023-11-22,ST029,P143,2
SALE015022,2025-01-20,ST005,P307,1
SALE015023,2025-03-06,ST033,P865,1
SALE015024,2024-03-30,ST046,P165,1
SALE015025,2025-08-17,ST033,P657,1
SALE015026,2024-01-25,ST023,P022,2
SALE015027,2025-06-13,ST020,P067,1
SALE015028,2023-11-26,ST088,P405,2
SALE015029,2024-04-14,ST057,P194,1
SALE015030,2024-05-11,ST092,P095,1
SALE015031,2024-06-25,ST048,P124,1
SALE015032,2025-03-20,ST042,P061,3
SALE015033,2024-03-19,ST012,P479,3
SALE015034,2025-02-25,ST045,P543,3
SALE015035,2025-07-12,ST003,P669,3
SALE015036,2024-06-13,ST053,P317,1
SALE015037,2024-07-12,ST013,P186,1
SALE015038,2024-10-07,ST041,P747,1
SALE015039,2023-09-14,ST071,P263,3
SALE015040,2024-03-31,ST012,P513,1
SALE015041,2025-02-28,ST025,P794,1
SALE015042,2024-06-01,ST091,P466,1
SALE015043,2024-02-09,ST061,P766,2
SALE015044,2025-06-25,ST091,P896,1
SALE015045,2025-03-12,ST063,P543,3
SALE015046,2023-10-20,ST092,P022,2
SALE015047,2025-01-22,ST017,P169,3
SALE015048,2024-09-21,ST013,P001,1
SALE015049,2024-02-04,ST006,P807,3
SALE015050,2024-02-28,ST065,P504,1
SALE015051,2024-01-02,ST010,P603,1
SALE015052,2024-09-30,ST063,P022,2
SALE015053,2024-08-16,ST020,P122,1
SALE015054,2024-02-09,ST068,P213,2
SALE015055,2024-11-25,ST084,P637,4
SALE015056,2025-02-23,ST075,P695,2
SALE015057,2024-11-07,ST047,P510,2
SALE015058,2025-08-24,ST043,P705,4
SALE015059,2025-03-01,ST003,P567,3
SALE015060,2024-12-02,ST079,P513,2
SALE015061,2023-12-25,ST013,P859,2
SALE015062,2023-10-15,ST038,P170,3
SALE015063,2025-07-28,ST025,P022,1
SALE015064,2023-12-03,ST081,P375,6
SALE015065,2025-06-06,ST095,P595,1
SALE015066,2025-01-15,ST016,P175,2
SALE015067,2024-10-30,ST010,P002,1
SALE015068,2024-09-14,ST097,P135,1
SALE015069,2024-03-07,ST014,P334,3
SALE015070,2025-05-27,ST059,P245,1
SALE015071,2024-07-11,ST059,P113,3
SALE015072,2024-10-25,ST058,P186,1
SALE015073,2024-05-19,ST020,P022,1
SALE015074,2024-12-18,ST011,P494,2
SALE015075,2023-09-28,ST057,P244,1
SALE015076,2025-06-23,ST012,P154,2
SALE015077,2024-03-26,ST053,P297,1
SALE015078,2024-12-01,ST023,P175,4
SALE015079,2025-07-27,ST012,P774,2
SALE015080,2024-07-17,ST044,P405,1
SALE015081,2025-09-05,ST054,P615,1
SALE015082,2024-09-28,ST033,P358,1
SALE015083,2025-06-28,ST043,P273,2
SALE015084,2023-10-29,ST059,P843,1
SALE015085,2024-03-08,ST087,P191,4
SALE015086,2023-10-27,ST096,P039,4
SALE015087,2024-11-26,ST093,P259,2
SALE015088,2023-12-03,ST001,P002,2
SALE015089,2025-07-14,ST046,P774,3
SALE015090,2024-07-28,ST056,P454,1
SALE015091,2024-12-24,ST006,P352,2
SALE015092,2024-03-30,ST041,P360,1
SALE015093,2024-09-03,ST099,P059,1
SALE015094,2024-10-22,ST023,P061,3
SALE015095,2024-03-28,ST012,P705,4
SALE015096,2025-04-30,ST089,P491,1
SALE015097,2025-06-09,ST024,P875,1
SALE015098,2024-08-19,ST047,P657,1
SALE015099,2025-03-13,ST025,P480,1
SALE015100,2025-05-17,ST030,P614,1
SALE015101,2023-11-18,ST003,P517,2
SALE015102,2025-04-20,ST048,P226,1
SALE015103,2023-10-16,ST037,P603,1
SALE015104,2023-12-04,ST090,P263,2
SALE015105,2024-02-29,ST054,P268,1
SALE015106,2024-02-08,ST057,P485,2
SALE015107,2023-12-22,ST019,P715,2
SALE015108,2024-02-21,ST091,P428,1
SALE015109,2023-10-22,ST019,P226,1
SALE015110,2025-06-17,ST051,P551,1
SALE015111,2025-01-16,ST053,P609,3
SALE015112,2023-12-03,ST081,P816,2
SALE015113,2023-12-12,ST043,P603,2
SALE015114,2025-06-09,ST074,P004,1
SALE015115,2025-02-10,ST093,P010,1
SALE015116,2025-03-11,ST009,P711,1
SALE015117,2024-06-04,ST084,P793,1
SALE015118,2025-01-17,ST042,P574,1
SALE015119,2025-07-03,ST070,P398,1
SALE015120,2024-10-23,ST100,P259,1
SALE015121,2025-08-07,ST007,P494,1
SALE015122,2024-09-06,ST025,P244,1
SALE015123,2025-03-11,ST100,P307,1
SALE015124,2025-03-20,ST029,P891,1
SALE015125,2025-08-14,ST026,P615,1
SALE015126,2025-04-18,ST001,P259,1
SALE015127,2023-10-28,ST091,P626,3
SALE015128,2025-03-28,ST025,P369,1
SALE015129,2023-10-27,ST007,P001,1
SALE015130,2024-09-25,ST070,P766,1
SALE015131,2023-12-02,ST052,P626,6
SALE015132,2024-12-20,ST030,P357,4
SALE015133,2023-11-10,ST005,P521,2
SALE015134,2023-12-24,ST013,P640,2
SALE015135,2025-03-07,ST096,P225,1
SALE015136,2024-02-04,ST015,P688,1
SALE015137,2025-03-23,ST044,P567,5
SALE015138,2024-02-09,ST022,P463,1
SALE015139,2024-03-08,ST088,P700,1
SALE015140,2025-01-19,ST028,P814,1
SALE015141,2025-03-19,ST081,P688,1
SALE015142,2024-06-06,ST096,P369,1
SALE015143,2024-07-24,ST058,P526,1
SALE015144,2024-11-18,ST070,P317,2
SALE015145,2025-03-19,ST068,P105,1
SALE015146,2024-10-25,ST049,P492,1
SALE015147,2024-10-09,ST048,P014,1
SALE015148,2024-04-19,ST078,P076,1
SALE015149,2024-01-30,ST095,P186,1
SALE015150,2025-08-09,ST089,P626,2
SALE015151,2023-09-26,ST004,P615,1
SALE015152,2024-05-05,ST009,P891,1
SALE015153,2025-05-15,ST088,P292,2
SALE015154,2024-09-10,ST076,P064,1
SALE015155,2024-05-03,ST049,P494,1
SALE015156,2024-05-20,ST071,P161,1
SALE015157,2024-01-14,ST092,P528,2
SALE015158,2024-12-03,ST076,P170,4
SALE015159,2024-10-14,ST037,P526,1
SALE015160,2025-01-21,ST004,P413,3
SALE015161,2023-10-09,ST033,P598,1
SALE015162,2024-09-07,ST050,P297,3
SALE015163,2025-05-18,ST081,P247,1
SALE015164,2025-04-16,ST046,P691,3
SALE015165,2024-06-11,ST043,P479,6
SALE015166,2025-03-14,ST060,P004,1
SALE015167,2024-06-19,ST064,P706,1
SALE015168,2024-12-23,ST049,P718,2
SALE015169,2025-08-10,ST001,P480,1
SALE015170,2024-07-01,ST051,P154,1
SALE015171,2024-06-30,ST061,P450,1
SALE015172,2023-10-25,ST083,P263,1
SALE015173,2025-02-02,ST084,P846,2
SALE015174,2024-05-25,ST058,P115,1
SALE015175,2025-04-05,ST085,P688,1
SALE015176,2023-11-25,ST053,P009,2
SALE015177,2023-09-26,ST017,P887,1
SALE015178,2025-03-06,ST081,P537,3
SALE015179,2025-07-23,ST009,P121,2
SALE015180,2023-09-19,ST066,P715,1
SALE015181,2024-03-21,ST003,P603,1
SALE015182,2024-02-15,ST004,P895,1
SALE015183,2023-09-08,ST056,P700,3
SALE015184,2025-03-19,ST084,P059,1
SALE015185,2023-11-13,ST036,P705,2
SALE015186,2025-06-04,ST072,P059,1
SALE015187,2024-02-23,ST060,P022,1
SALE015188,2024-05-26,ST018,P398,1
SALE015189,2025-08-23,ST052,P541,1
SALE015190,2025-05-22,ST068,P004,1
SALE015191,2024-05-04,ST086,P541,1
SALE015192,2024-03-30,ST068,P360,2
SALE015193,2024-01-24,ST064,P640,1
SALE015194,2023-09-29,ST036,P543,2
SALE015195,2024-04-18,ST018,P563,1
SALE015196,2023-12-15,ST065,P122,2
SALE015197,2025-06-12,ST014,P466,1
SALE015198,2025-02-12,ST055,P528,3
SALE015199,2024-12-19,ST077,P794,4
SALE015200,2024-10-22,ST056,P009,1
SALE015201,2024-09-25,ST063,P357,3
SALE015202,2024-04-15,ST041,P865,1
SALE015203,2024-05-15,ST047,P327,1
SALE015204,2023-11-26,ST073,P560,6
SALE015205,2024-11-16,ST022,P135,4
SALE015206,2025-04-06,ST016,P869,1
SALE015207,2024-02-01,ST048,P334,3
SALE015208,2024-10-29,ST073,P834,3
SALE015209,2024-04-18,ST059,P657,1
SALE015210,2023-09-13,ST094,P428,3
SALE015211,2024-10-23,ST079,P150,1
SALE015212,2024-08-21,ST007,P396,1
SALE015213,2024-11-30,ST014,P347,6
SALE015214,2024-07-20,ST035,P747,1
SALE015215,2023-09-19,ST093,P419,3
SALE015216,2023-12-27,ST061,P161,2
SALE015217,2024-07-04,ST070,P121,1
SALE015218,2024-06-11,ST094,P115,3
SALE015219,2025-08-25,ST094,P396,1
SALE015220,2023-09-21,ST066,P357,2
SALE015221,2024-02-13,ST064,P357,1
SALE015222,2024-11-12,ST048,P718,2
SALE015223,2025-08-12,ST079,P816,1
SALE015224,2023-09-29,ST086,P547,2
SALE015225,2025-06-25,ST084,P454,1
SALE015226,2023-11-30,ST028,P450,2
SALE015227,2023-10-02,ST048,P327,1
SALE015228,2024-06-29,ST075,P488,3
SALE015229,2024-08-30,ST097,P121,2
SALE015230,2023-10-23,ST019,P626,1
SALE015231,2023-11-25,ST079,P165,2
SALE015232,2025-02-09,ST090,P322,1
SALE015233,2024-03-04,ST033,P349,1
SALE015234,2024-11-15,ST074,P121,4
SALE015235,2025-07-06,ST063,P115,3
SALE015236,2025-08-21,ST012,P479,3
SALE015237,2025-03-31,ST074,P161,1
SALE015238,2023-10-06,ST048,P186,1
SALE015239,2023-12-08,ST005,P170,2
SALE015240,2024-03-28,ST032,P615,1
SALE015241,2024-02-18,ST062,P466,1
SALE015242,2024-02-20,ST006,P263,2
SALE015243,2024-03-05,ST068,P122,3
SALE015244,2025-02-23,ST093,P640,2
SALE015245,2025-01-14,ST030,P186,1
SALE015246,2025-05-08,ST043,P152,1
SALE015247,2024-05-25,ST089,P149,2
SALE015248,2024-08-11,ST077,P547,3
SALE015249,2023-09-12,ST063,P205,1
SALE015250,2024-06-06,ST065,P121,1
SALE015251,2024-05-23,ST072,P140,3
SALE015252,2025-04-21,ST086,P488,1
SALE015253,2023-10-02,ST038,P607,1
SALE015254,2023-12-25,ST016,P358,2
SALE015255,2024-12-23,ST074,P875,2
SALE015256,2023-10-13,ST017,P124,1
SALE015257,2025-02-26,ST011,P355,1
SALE015258,2024-11-02,ST059,P405,2
SALE015259,2024-07-05,ST043,P793,1
SALE015260,2024-05-23,ST002,P646,1
SALE015261,2024-03-03,ST073,P528,3
SALE015262,2024-09-02,ST093,P671,2
SALE015263,2024-07-10,ST048,P700,3
SALE015264,2024-05-21,ST083,P039,3
SALE015265,2024-07-10,ST062,P562,4
SALE015266,2025-08-13,ST093,P375,3
SALE015267,2024-02-08,ST011,P360,1
SALE015268,2025-04-02,ST010,P803,3
SALE015269,2024-11-10,ST039,P170,6
SALE015270,2025-02-15,ST041,P169,1
SALE015271,2024-09-02,ST065,P816,1
SALE015272,2023-11-15,ST010,P059,2
SALE015273,2024-11-17,ST043,P396,2
SALE015274,2025-05-07,ST005,P711,1
SALE015275,2025-07-14,ST019,P766,2
SALE015276,2023-12-27,ST021,P026,2
SALE015277,2024-06-03,ST035,P413,8
SALE015278,2024-07-01,ST025,P322,1
SALE015279,2024-11-21,ST090,P709,2
SALE015280,2024-09-17,ST058,P526,1
SALE015281,2023-12-31,ST054,P161,2
SALE015282,2024-10-29,ST079,P205,1
SALE015283,2024-06-02,ST026,P480,1
SALE015284,2023-12-06,ST053,P449,2
SALE015285,2023-10-30,ST059,P879,1
SALE015286,2023-11-15,ST067,P450,2
SALE015287,2024-10-13,ST042,P003,1
SALE015288,2024-10-29,ST074,P614,1
SALE015289,2024-07-14,ST100,P814,1
SALE015290,2025-01-28,ST083,P805,1
SALE015291,2025-04-17,ST035,P657,1
SALE015292,2025-04-22,ST008,P640,1
SALE015293,2024-06-11,ST003,P251,1
SALE015294,2024-07-09,ST063,P637,3
SALE015295,2024-05-02,ST061,P211,1
SALE015296,2025-04-17,ST045,P238,3
SALE015297,2023-09-07,ST020,P115,1
SALE015298,2023-11-02,ST001,P105,2
SALE015299,2023-11-24,ST068,P657,2
SALE015300,2023-11-21,ST065,P454,2
SALE015301,2024-02-14,ST082,P504,1
SALE015302,2023-12-04,ST079,P763,6
SALE015303,2024-09-30,ST083,P115,1
SALE015304,2025-01-14,ST020,P614,3
SALE015305,2024-12-27,ST076,P191,8
SALE015306,2024-04-03,ST042,P170,2
SALE015307,2023-12-19,ST065,P754,2
SALE015308,2024-04-09,ST010,P095,1
SALE015309,2024-12-06,ST042,P592,2
SALE015310,2024-08-04,ST005,P711,1
SALE015311,2023-09-09,ST039,P360,2
SALE015312,2025-04-10,ST007,P526,1
SALE015313,2024-07-28,ST053,P244,1
SALE015314,2025-08-20,ST088,P140,1
SALE015315,2024-08-17,ST039,P695,2
SALE015316,2024-05-02,ST042,P244,1
SALE015317,2025-01-01,ST021,P001,1
SALE015318,2025-05-30,ST023,P865,1
SALE015319,2025-06-02,ST030,P279,2
SALE015320,2024-10-11,ST050,P513,1
SALE015321,2024-08-23,ST090,P143,1
SALE015322,2025-01-30,ST085,P194,1
SALE015323,2024-07-04,ST037,P001,1
SALE015324,2024-10-21,ST011,P609,2
SALE015325,2025-03-01,ST086,P247,1
SALE015326,2025-05-21,ST036,P322,1
SALE015327,2025-05-04,ST008,P805,1
SALE015328,2025-07-04,ST080,P816,3
SALE015329,2024-10-11,ST034,P370,1
SALE015330,2024-12-24,ST007,P596,2
SALE015331,2025-03-26,ST054,P026,1
SALE015332,2025-04-29,ST032,P816,1
SALE015333,2025-02-04,ST068,P706,1
SALE015334,2024-12-28,ST010,P037,10
SALE015335,2025-09-02,ST100,P299,4
SALE015336,2024-02-29,ST025,P273,1
SALE015337,2025-07-18,ST034,P519,3
SALE015338,2024-06-08,ST095,P064,1
SALE015339,2024-11-12,ST023,P001,2
SALE015340,2024-09-23,ST022,P143,1
SALE015341,2024-06-08,ST082,P105,3
SALE015342,2024-05-26,ST044,P334,2
SALE015343,2025-02-16,ST066,P016,1
SALE015344,2025-01-02,ST078,P273,2
SALE015345,2025-08-30,ST086,P695,3
SALE015346,2025-06-29,ST094,P859,1
SALE015347,2025-08-07,ST043,P225,2
SALE015348,2025-08-02,ST028,P547,2
SALE015349,2025-02-20,ST051,P299,1
SALE015350,2024-05-08,ST018,P413,3
SALE015351,2025-04-16,ST009,P268,2
SALE015352,2024-05-24,ST090,P614,2
SALE015353,2025-06-02,ST071,P115,3
SALE015354,2025-02-14,ST083,P494,1
SALE015355,2024-01-23,ST086,P313,2
SALE015356,2025-07-15,ST071,P143,3
SALE015357,2024-06-17,ST008,P567,2
SALE015358,2023-12-19,ST095,P666,2
SALE015359,2024-10-28,ST076,P154,1
SALE015360,2023-11-28,ST075,P718,2
SALE015361,2025-04-20,ST083,P558,1
SALE015362,2024-08-05,ST084,P244,1
SALE015363,2023-11-14,ST074,P485,10
SALE015364,2024-01-29,ST035,P398,1
SALE015365,2024-12-22,ST038,P110,2
SALE015366,2024-08-20,ST097,P064,1
SALE015367,2024-09-22,ST066,P865,1
SALE015368,2024-07-07,ST089,P567,5
SALE015369,2024-04-29,ST075,P161,1
SALE015370,2024-01-21,ST016,P244,1
SALE015371,2024-12-07,ST022,P346,2
SALE015372,2024-09-25,ST001,P793,1
SALE015373,2024-09-22,ST021,P688,1
SALE015374,2025-03-31,ST004,P105,1
SALE015375,2023-09-20,ST039,P761,1
SALE015376,2025-01-14,ST020,P037,5
SALE015377,2024-10-09,ST083,P251,1
SALE015378,2024-04-24,ST040,P354,3
SALE015379,2025-08-23,ST066,P865,1
SALE015380,2024-06-22,ST051,P334,3
SALE015381,2024-08-02,ST039,P451,5
SALE015382,2025-02-02,ST019,P360,3
SALE015383,2025-06-05,ST016,P194,3
SALE015384,2024-12-19,ST050,P360,6
SALE015385,2025-06-22,ST042,P847,1
SALE015386,2024-09-02,ST014,P794,2
SALE015387,2024-01-26,ST035,P562,5
SALE015388,2025-02-21,ST016,P898,1
SALE015389,2024-04-06,ST041,P161,1
SALE015390,2024-02-02,ST020,P595,1
SALE015391,2025-02-04,ST072,P537,1
